attempt_id,participant_code,input_mode,role_label,status,quality_status,summary_quality_status,feature_quality,device_class,event_count,paired_key_count,hold_mean_ms,down_down_mean_ms,up_down_mean_ms,raw_text_length,paste_count,summary_paste_count,paste_detected,fixed_prompt_match
f62fb90d-7f35-4c82-ad15-5f559044bafb,M005_5,free,genuine,submitted,low_quality,low_quality,medium,mobile,684.0,162,3.868518521388226,225.73975155294312,221.86645962436765,73.0,0,0.0,False,
0a695d87-a55e-40e3-9335-1fc53e5d6499,M005_5,free,genuine,submitted,low_quality,low_quality,medium,mobile,710.0,167,3.5305389237260885,150.2379518072289,146.70421686589003,67.0,0,0.0,False,
01e6bb77-7a37-4fbd-b4f5-c71ebf10a5e9,A031,fixed,genuine,submitted,usable,usable,medium,mobile,606.0,132,16.924242424242095,218.99236641221373,202.11450381679424,54.0,0,0.0,False,1.0
b792761f-9b70-4db7-a82a-310755056144,A030,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,643.0,139,13.90647482014378,184.82608695652175,170.97826086956533,53.0,0,0.0,False,0.0
ae226671-20ed-458a-a7ce-512d92691c47,A031,fixed,genuine,submitted,usable,usable,medium,mobile,460.0,99,21.63636363636312,190.6530612244898,169.0204081632658,44.0,0,0.0,False,1.0
5bd34576-dd87-40d1-99ec-8bf9cea13af5,A030,fixed,genuine,submitted,usable,usable,medium,mobile,475.0,104,181.23076923076957,387.86407766990294,205.0582524271841,44.0,0,0.0,False,1.0
20d6203d-b5e5-40de-a532-baf08f162ed4,A031,fixed,genuine,submitted,usable,usable,medium,mobile,528.0,114,18.88596491228075,208.8495575221239,190.0000000000002,53.0,0,0.0,False,1.0
6add4703-345c-44a6-856a-a3c5f8c1b5b5,A030,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,637.0,141,15.333333333332495,348.4714285714286,333.17857142857224,53.0,0,0.0,False,0.0
955e2526-243b-4814-998e-0a05103b1086,A031,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1691.0,383,44.07832898172343,356.6518324607329,312.5052356020941,177.0,0,0.0,False,0.0
b38a689e-af92-4baa-a480-6a4dbeaac13f,A030,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1898.0,431,56.19489559164598,879.0674418604654,822.7906976744199,175.0,0,0.0,False,0.0
ce82ee10-f039-4b67-b2f1-2982081ce77b,A031,fixed,genuine,excluded,excluded,excluded,medium,mobile,7.0,1,16.0,0.0,0.0,201.0,2,2.0,True,0.0
b513481e-dbe5-4a24-8a06-12ae39fc19ed,A031,free,genuine,submitted,usable,usable,medium,mobile,1854.0,407,25.469287469287185,219.95566502463055,194.47290640394118,170.0,0,0.0,False,
ba0bbe9e-0d0b-435d-8ff8-30cd99959c9f,A031,free,genuine,submitted,usable,usable,medium,mobile,1301.0,289,20.95155709342359,368.6979166666667,347.7430555555576,122.0,0,0.0,False,
7308dd7c-af1d-4c6a-98b0-16b73daa0d65,A031,free,genuine,submitted,low_quality,low_quality,medium,mobile,833.0,187,19.556149732617207,367.0,347.4139784946268,70.0,0,0.0,False,
93eca844-3d24-4d2e-892c-d5fe3cfb767d,A030,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2373.0,538,30.533457249069116,750.487895716946,719.9404096834281,195.0,0,0.0,False,0.0
e8de6a51-5f8a-43f1-bf86-4a63e5a5ff9f,A030,free,genuine,submitted,usable,usable,medium,mobile,1481.0,329,17.741641337386017,183.7469512195122,165.98475609756028,98.0,0,0.0,False,
bc0b95f2-ce4b-459b-a162-ee74ac5be93d,A030,free,genuine,submitted,usable,usable,medium,mobile,1572.0,352,20.45454545454678,280.3675213675207,259.90883190882994,110.0,0,0.0,False,
0dd7912f-5951-4031-877b-8a21dde65560,A030,free,genuine,submitted,usable,usable,medium,mobile,2338.0,523,18.101338432127267,201.40804597701148,183.30459770114496,161.0,0,0.0,False,
bed3ae89-6abf-4243-8ee4-76fb99ba45cb,A032,fixed,genuine,submitted,usable,usable,medium,mobile,749.0,176,3.9857954535295077,180.16342857139452,176.16571428673603,54.0,0,0.0,False,1.0
3dd377cd-baa4-48e9-b787-330c3fce290a,A032,fixed,genuine,submitted,usable,usable,medium,mobile,551.0,129,3.621705428343379,165.36015625018626,161.74531249818398,44.0,0,0.0,False,1.0
1b271a78-e4f8-446c-a1fe-e072fc6424a7,A032,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,824.0,193,3.7860103629413713,149.9604166665425,146.17187499968955,53.0,0,0.0,False,0.0
e040d520-2161-413f-b361-7301a59fcce6,A032,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2271.0,533,3.7380863037834637,207.10883458647737,203.3706766918749,176.0,0,0.0,False,0.0
fcec8064-fdcf-46c0-a08f-c86412805faa,A032,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2685.0,627,3.759170653479732,188.69424920126843,184.93418530391426,198.0,0,0.0,False,0.0
c06babd9-e638-4b8c-8e03-417d45d792ad,A032,free,genuine,submitted,usable,usable,medium,mobile,4972.0,1166,3.5348198969255886,241.56394849785408,238.03064377696728,200.0,0,0.0,False,
9a64b8ee-4513-4e6c-a20b-b709075cb260,A032,free,genuine,submitted,low_quality,low_quality,medium,mobile,912.0,194,3.6757731943093623,286.1093264248396,282.4341968927976,49.0,0,0.0,False,
d7743717-82a1-40ad-8348-54d991a47cec,A032,free,genuine,submitted,low_quality,low_quality,medium,mobile,453.0,105,3.671428573415393,150.5355769229623,146.8557692287633,35.0,0,0.0,False,
9f3ff83d-77c8-460a-8916-8257edbf2c4b,A035,fixed,genuine,submitted,usable,usable,medium,mobile,732.0,158,14.417721518987111,212.59235668789808,198.222929936306,54.0,0,0.0,False,1.0
3fca62ac-265b-4271-a7ef-13ce74e3fc2d,A035,fixed,genuine,submitted,usable,usable,medium,mobile,529.0,113,20.867256637168044,186.78571428571428,165.91964285714295,44.0,0,0.0,False,1.0
d6040d63-1805-448d-91a1-3fd67969addf,A035,fixed,genuine,submitted,usable,usable,medium,mobile,710.0,154,14.974025974025679,171.89542483660122,156.95424836601327,53.0,0,0.0,False,1.0
cd98dd94-149e-46e5-9e21-71edbed2570b,A035,fixed,genuine,in_progress,,,,mobile,,0,0.0,0.0,0.0,,0,,False,
db606533-7813-4da9-a421-6cd4c9d6e7ef,A035,fixed,genuine,excluded,excluded,excluded,low,mobile,3.0,0,0.0,0.0,0.0,54.0,2,2.0,True,1.0
68e85e34-f77f-47e3-b17f-bd344b648056,A035,fixed,genuine,excluded,excluded,excluded,low,mobile,3.0,0,0.0,0.0,0.0,45.0,2,2.0,True,1.0
1133d0b1-cac7-436b-9812-ba8a0321e55a,A035,fixed,genuine,excluded,excluded,excluded,low,mobile,3.0,0,0.0,0.0,0.0,53.0,2,2.0,True,1.0
1147fa9e-68de-4055-a032-80babd6cdcdb,A035,fixed,genuine,excluded,excluded,excluded,low,mobile,3.0,0,0.0,0.0,0.0,177.0,2,2.0,True,1.0
bf194c88-d7ab-4d96-a646-633b0b4a2f7b,A035,fixed,genuine,excluded,excluded,excluded,low,mobile,3.0,0,0.0,0.0,0.0,198.0,2,2.0,True,1.0
cf4b1322-b666-437b-aa2e-0e8757658b3e,A035,free,genuine,submitted,low_quality,low_quality,low,mobile,3.0,0,0.0,0.0,0.0,188.0,2,2.0,True,
b0f83fa5-f405-4ccd-8c02-1f8750bb0eb0,A035,free,genuine,submitted,usable,usable,medium,mobile,2606.0,578,87.51038062283654,200.39688041594454,112.8405545927218,210.0,0,0.0,False,
3f37f34f-2fc7-4b79-8359-5b03eb88b0e0,A035,free,genuine,in_progress,,,,mobile,,209,80.71770334928257,189.5096153846154,108.62980769230741,,0,,False,
